city,date,aqi,pm25,pm10,no2,so2,o3,co,data_quality,aqi_yesterday,pm25_lag1,pm10_lag1,so2_lag1,no2_lag1,pm25_lag1_sq,aqi_7day_avg,aqi_30day_avg,aqi_3day_avg,aqi_momentum,aqi_3day_change,aqi_target,month,is_winter,is_monsoon,is_industrial_peak,winter_industrial
Talcher,2021-08-16,80.0,31.81,54.46,12.89,7.59,5.17,0.57,synthetic_nonlinear,80.0,37.59,54.96,7.52,13.82,1413.0081000000002,85.47142857142858,96.041,86.40333333333331,-5.471428571428575,-6.403333333333308,80.0,8,0,1,0,0
Talcher,2021-08-17,80.0,31.2,52.8,12.57,8.44,7.87,0.55,synthetic_nonlinear,80.0,31.81,54.46,7.59,12.89,1011.8761,85.47142857142858,96.041,80.74999999999999,-5.471428571428575,-0.7499999999999858,122.26,8,0,1,0,0
Talcher,2021-08-18,122.26,54.73,88.3,22.84,11.73,9.68,0.87,synthetic_nonlinear,80.0,31.2,52.8,8.44,12.57,973.4399999999999,84.32857142857144,95.54766666666666,80.0,-4.328571428571436,0.0,83.53,8,0,1,0,0
Talcher,2021-08-19,83.53,35.04,55.18,15.69,7.98,8.49,0.59,synthetic_nonlinear,122.26,54.73,88.3,11.73,22.84,2995.3729,89.42571428571429,96.33566666666667,94.08666666666666,32.83428571428571,28.173333333333346,80.87,8,0,1,0,0
Talcher,2021-08-20,80.87,35.74,56.96,12.6,9.62,6.86,0.6,synthetic_nonlinear,83.53,35.04,55.18,7.98,15.69,1227.8016,89.28571428571429,96.37633333333333,95.26333333333332,-5.755714285714291,-11.73333333333332,120.14,8,0,1,0,0
Talcher,2021-08-21,120.14,57.82,86.0,18.65,13.99,10.3,0.84,synthetic_nonlinear,80.87,35.74,56.96,9.62,12.6,1277.3476,86.98714285714286,95.998,95.55333333333333,-6.117142857142852,-14.683333333333323,110.04,8,0,1,0,0
Talcher,2021-08-22,110.04,49.75,70.13,17.02,13.35,10.35,0.75,synthetic_nonlinear,120.14,57.82,86.0,13.99,18.65,3343.1524,92.39999999999999,97.33600000000001,94.84666666666665,27.74000000000001,25.29333333333335,81.31,8,0,1,0,0
Talcher,2021-08-23,81.31,38.46,49.63,15.09,11.52,5.72,0.56,synthetic_nonlinear,110.04,49.75,70.13,13.35,17.02,2475.0625,96.69142857142856,97.91266666666667,103.68333333333332,13.348571428571447,6.356666666666683,110.45,8,0,1,0,0
Talcher,2021-08-24,110.45,47.04,76.29,17.69,11.63,10.23,0.77,synthetic_nonlinear,81.31,38.46,49.63,11.52,15.09,1479.1716000000001,96.87857142857142,96.01033333333334,103.82999999999998,-15.568571428571417,-22.519999999999982,94.03,8,0,1,0,0
Talcher,2021-08-25,94.03,43.72,66.97,13.06,12.17,8.52,0.65,synthetic_nonlinear,110.45,47.04,76.29,11.63,17.69,2212.7616,101.22857142857143,95.94533333333334,100.59999999999998,9.221428571428575,9.850000000000023,124.91,8,0,1,0,0
Talcher,2021-08-26,124.91,62.24,85.57,21.91,15.68,10.99,0.88,synthetic_nonlinear,94.03,43.72,66.97,12.17,13.06,1911.4384,97.19571428571429,95.44033333333333,95.26333333333332,-3.1657142857142873,-1.23333333333332,140.8,8,0,1,0,0
Talcher,2021-08-27,140.8,61.41,103.67,23.93,14.78,12.38,0.99,synthetic_nonlinear,124.91,62.24,85.57,15.68,21.91,3873.8176000000003,103.10714285714286,96.11866666666667,109.79666666666664,21.802857142857135,15.113333333333358,99.72,8,0,1,0,0
Talcher,2021-08-28,99.72,40.67,69.03,18.99,12.16,9.42,0.68,synthetic_nonlinear,140.8,61.41,103.67,14.78,23.93,3771.1880999999994,111.66857142857144,97.91633333333334,119.91333333333331,29.13142857142857,20.8866666666667,101.69,8,0,1,0,0
Talcher,2021-08-29,101.69,42.57,62.81,20.11,10.23,7.98,0.71,synthetic_nonlinear,99.72,40.67,69.03,12.16,18.99,1654.0489000000002,108.75142857142858,97.93566666666668,121.80999999999999,-9.031428571428577,-22.08999999999999,89.94,8,0,1,0,0
Talcher,2021-08-30,89.94,35.96,58.5,15.22,7.25,9.09,0.61,synthetic_nonlinear,101.69,42.57,62.81,10.23,20.11,1812.2049,107.55857142857144,98.31366666666666,114.06999999999998,-5.8685714285714425,-12.379999999999981,117.78,8,0,1,0,0
Talcher,2021-08-31,117.78,52.16,71.21,18.84,12.67,10.45,0.84,synthetic_nonlinear,89.94,35.96,58.5,7.25,15.22,1293.1216000000002,108.79142857142857,97.974,97.11666666666663,-18.85142857142857,-7.176666666666634,122.77,8,0,1,0,0
Talcher,2021-09-01,122.77,58.75,80.42,15.75,11.88,8.58,0.85,synthetic_nonlinear,117.78,52.16,71.21,12.67,18.84,2720.6656,109.83857142857141,98.21000000000001,103.13666666666666,7.941428571428588,14.643333333333345,101.08,9,0,1,0,0
Talcher,2021-09-02,101.08,38.91,68.07,15.52,12.43,9.27,0.73,synthetic_nonlinear,122.77,58.75,80.42,11.88,15.75,3451.5625,113.94428571428571,98.96900000000001,110.16333333333331,8.825714285714284,12.606666666666683,121.55,9,0,1,0,0
Talcher,2021-09-03,121.55,51.42,95.18,17.1,12.65,9.21,0.83,synthetic_nonlinear,101.08,38.91,68.07,12.43,15.52,1513.9880999999998,110.53999999999999,98.74900000000001,113.87666666666665,-9.459999999999994,-12.796666666666653,132.38,9,0,1,0,0
Talcher,2021-09-04,132.38,57.25,94.66,23.41,15.1,13.18,0.95,synthetic_nonlinear,121.55,51.42,95.18,12.65,17.1,2644.0164,107.79,99.10133333333333,115.13333333333331,13.759999999999991,6.416666666666686,111.06,9,0,1,0,0
Talcher,2021-09-05,111.06,48.29,67.66,17.84,11.67,11.48,0.76,synthetic_nonlinear,132.38,57.25,94.66,15.1,23.41,3277.5625,112.4557142857143,100.05633333333334,118.33666666666664,19.924285714285702,14.04333333333335,97.71,9,0,1,0,0
Talcher,2021-09-06,97.71,42.45,69.88,16.42,10.19,8.63,0.7,synthetic_nonlinear,111.06,48.29,67.66,11.67,17.84,2331.9240999999997,113.7942857142857,100.61533333333334,121.6633333333333,-2.734285714285704,-10.603333333333296,110.65,9,0,1,0,0
Talcher,2021-09-07,110.65,51.03,67.22,19.87,12.04,10.06,0.79,synthetic_nonlinear,97.71,42.45,69.88,10.19,16.42,1802.0025000000003,114.90428571428572,100.809,113.71666666666664,-17.194285714285726,-16.006666666666646,100.09,9,0,1,0,0
Talcher,2021-09-08,100.09,42.87,71.79,17.66,10.26,10.32,0.71,synthetic_nonlinear,110.65,51.03,67.22,12.04,19.87,2604.0609,113.88571428571427,101.099,106.4733333333333,-3.2357142857142662,4.176666666666705,86.62,9,0,1,0,0
Talcher,2021-09-09,86.62,39.86,47.39,13.16,8.78,6.3,0.59,synthetic_nonlinear,100.09,42.87,71.79,10.26,17.66,1837.8368999999998,110.64571428571428,101.76866666666668,102.81666666666665,-10.555714285714274,-2.7266666666666453,87.51,9,0,1,0,0
Talcher,2021-09-10,87.51,33.13,58.4,11.94,11.52,9.69,0.61,synthetic_nonlinear,86.62,39.86,47.39,8.78,13.16,1588.8196,108.58000000000001,101.72266666666668,99.11999999999999,-21.960000000000008,-12.499999999999986,102.12,9,0,1,0,0
Talcher,2021-09-11,102.12,52.25,80.58,13.41,12.74,8.96,0.72,synthetic_nonlinear,87.51,33.13,58.4,11.52,11.94,1097.5969000000002,103.71714285714286,101.75366666666666,91.40666666666664,-16.207142857142856,-3.8966666666666328,93.46,9,0,1,0,0
Talcher,2021-09-12,93.46,38.94,58.6,18.2,9.15,10.35,0.64,synthetic_nonlinear,102.12,52.25,80.58,12.74,13.41,2730.0625,99.39428571428573,102.34066666666668,92.08333333333331,2.7257142857142753,10.03666666666669,87.52,9,0,1,0,0
Talcher,2021-09-13,87.52,32.51,64.26,11.52,12.9,7.78,0.6,synthetic_nonlinear,93.46,38.94,58.6,9.15,18.2,1516.3235999999997,96.88,102.22399999999999,94.3633333333333,-3.4200000000000017,-0.9033333333333076,80.0,9,0,1,0,0
Talcher,2021-09-14,80.0,34.4,47.82,12.37,10.78,7.39,0.57,synthetic_nonlinear,87.52,32.51,64.26,12.9,11.52,1056.9000999999998,95.42428571428572,102.39966666666666,94.36666666666663,-7.90428571428572,-6.846666666666636,81.32,9,0,1,0,0
Talcher,2021-09-15,81.32,26.19,49.59,11.38,6.29,7.99,0.57,synthetic_nonlinear,80.0,34.4,47.82,10.78,12.37,1183.36,91.04571428571428,102.39966666666666,86.9933333333333,-11.045714285714283,-6.993333333333297,98.8,9,0,1,0,0
Talcher,2021-09-16,98.8,38.23,72.99,21.24,11.76,9.38,0.68,synthetic_nonlinear,81.32,26.19,49.59,6.29,11.38,685.9161,88.36428571428571,102.44366666666666,82.94666666666664,-7.044285714285721,-1.626666666666651,106.8,9,0,1,0,0
Talcher,2021-09-17,106.8,48.66,77.61,16.37,12.55,8.91,0.75,synthetic_nonlinear,98.8,38.23,72.99,11.76,21.24,1461.5328999999997,90.1042857142857,103.07033333333334,86.70666666666664,8.695714285714303,12.093333333333362,107.9,9,0,1,0,0
Talcher,2021-09-18,107.9,48.89,72.67,18.61,12.72,11.07,0.76,synthetic_nonlinear,106.8,48.66,77.61,12.55,16.37,2367.7955999999995,92.86,102.55499999999999,95.63999999999997,13.939999999999998,11.160000000000025,86.24,9,0,1,0,0
Talcher,2021-09-19,86.24,39.72,56.75,15.54,8.43,9.77,0.61,synthetic_nonlinear,107.9,48.89,72.67,12.72,18.61,2390.2321,93.68571428571428,103.36733333333333,104.49999999999996,14.214285714285722,3.4000000000000483,185.07,9,0,1,0,0
Talcher,2021-09-20,185.07,78.69,130.29,31.93,19.61,16.09,1.29,synthetic_nonlinear,86.24,39.72,56.75,8.43,15.54,1577.6784,92.65428571428572,103.54633333333335,100.31333333333329,-6.414285714285725,-14.073333333333295,147.89,9,0,1,0,0
Talcher,2021-09-21,147.89,69.06,98.31,26.15,14.25,13.5,1.04,synthetic_nonlinear,185.07,78.69,130.29,19.61,31.93,6192.116099999999,106.58999999999999,105.71066666666665,126.40333333333331,78.48,58.666666666666686,144.99,9,0,1,0,0
Talcher,2021-09-22,144.99,60.61,94.49,24.07,17.64,13.48,1.02,synthetic_nonlinear,147.89,69.06,98.31,14.25,26.15,4769.283600000001,116.28857142857143,106.97233333333334,139.73333333333332,31.601428571428556,8.156666666666666,107.01,9,0,1,0,0
Talcher,2021-09-23,107.01,49.11,68.72,15.21,10.36,10.73,0.74,synthetic_nonlinear,144.99,60.61,94.49,17.64,24.07,3673.5721,125.38428571428572,109.095,159.31666666666663,19.605714285714285,-14.326666666666625,80.0,9,0,1,0,0
Talcher,2021-09-24,80.0,34.15,56.72,12.67,9.46,6.65,0.56,synthetic_nonlinear,107.01,49.11,68.72,10.36,15.21,2411.7921,126.55714285714286,108.98033333333335,133.29666666666665,-19.54714285714286,-26.286666666666648,83.98,9,0,1,0,0
Talcher,2021-09-25,83.98,35.02,56.49,14.64,9.9,7.48,0.58,synthetic_nonlinear,80.0,34.15,56.72,9.46,12.67,1166.2224999999999,122.72857142857143,108.51266666666668,110.66666666666664,-42.72857142857143,-30.666666666666643,92.57,9,0,1,0,0
Talcher,2021-09-26,92.57,35.58,59.51,15.36,7.33,8.93,0.65,synthetic_nonlinear,83.98,35.02,56.49,9.9,14.64,1226.4004000000002,119.31142857142858,107.14833333333333,90.32999999999997,-35.331428571428575,-6.349999999999966,80.0,9,0,1,0,0
Talcher,2021-09-27,80.0,28.29,59.45,13.96,9.68,6.13,0.57,synthetic_nonlinear,92.57,35.58,59.51,7.33,15.36,1265.9363999999998,120.21571428571428,105.54066666666667,85.51666666666665,-27.64571428571429,7.053333333333342,97.0,9,0,1,0,0
Talcher,2021-09-28,97.0,42.41,70.16,16.76,10.07,9.61,0.69,synthetic_nonlinear,80.0,28.29,59.45,9.68,13.96,800.3240999999999,105.2057142857143,104.88333333333334,85.51666666666665,-25.205714285714294,-5.5166666666666515,123.8,9,0,1,0,0
Talcher,2021-09-29,123.8,53.97,84.21,20.79,13.21,10.4,0.85,synthetic_nonlinear,97.0,42.41,70.16,10.07,16.76,1798.6080999999997,97.93571428571428,104.727,89.85666666666664,-0.9357142857142833,7.143333333333359,131.29,9,0,1,0,0
Talcher,2021-09-30,131.29,59.28,95.77,22.36,13.16,11.45,0.92,synthetic_nonlinear,123.8,53.97,84.21,13.21,20.79,2912.7608999999998,94.90857142857142,105.85566666666666,100.26666666666664,28.891428571428577,23.53333333333336,170.71,9,0,1,0,0
Talcher,2021-10-01,170.71,78.76,107.07,28.74,15.0,15.27,1.19,synthetic_nonlinear,131.29,59.28,95.77,13.16,22.36,3514.1184000000003,98.37714285714284,106.30600000000001,117.3633333333333,32.91285714285715,13.92666666666669,205.61,10,0,0,1,0
Talcher,2021-10-02,205.61,95.38,134.83,32.97,21.19,20.09,1.43,synthetic_nonlinear,170.71,78.76,107.07,15.0,28.74,6203.137600000001,111.33571428571427,107.904,141.9333333333333,59.37428571428573,28.7766666666667,195.67,10,0,0,1,0
Talcher,2021-10-03,195.67,81.19,134.79,33.56,18.63,16.26,1.37,synthetic_nonlinear,205.61,95.38,134.83,21.19,32.97,9097.3444,128.71142857142857,111.38833333333332,169.2033333333333,76.89857142857144,36.40666666666672,196.19,10,0,0,1,0
Talcher,2021-10-04,196.19,88.69,125.91,32.19,22.25,16.98,1.38,synthetic_nonlinear,195.67,81.19,134.79,18.63,33.56,6591.8161,143.44,113.859,190.66333333333333,52.22999999999999,5.006666666666661,191.0,10,0,0,1,0
Talcher,2021-10-05,191.0,77.09,119.19,31.54,21.6,17.07,1.35,synthetic_nonlinear,196.19,88.69,125.91,22.25,32.19,7865.9160999999995,160.03857142857143,115.986,199.15666666666664,36.15142857142857,-2.96666666666664,171.04,10,0,0,1,0
Talcher,2021-10-06,171.04,76.6,110.7,29.32,15.84,15.11,1.21,synthetic_nonlinear,191.0,77.09,119.19,21.6,31.54,5942.868100000001,173.46714285714285,118.65066666666667,194.28666666666663,17.532857142857154,-3.2866666666666333,183.36,10,0,0,1,0
Talcher,2021-10-07,183.36,80.48,122.1,30.59,20.98,15.72,1.28,synthetic_nonlinear,171.04,76.6,110.7,15.84,29.32,5867.5599999999995,180.21571428571428,121.095,186.07666666666663,-9.175714285714292,-15.036666666666633,202.43,10,0,0,1,0
Talcher,2021-10-08,202.43,88.36,131.08,36.02,22.14,17.39,1.43,synthetic_nonlinear,183.36,80.48,122.1,20.98,30.59,6477.030400000001,187.65428571428575,123.51866666666666,181.79999999999998,-4.294285714285735,1.5600000000000307,184.35,10,0,0,1,0
Talcher,2021-10-09,184.35,84.64,120.7,37.12,19.63,14.44,1.31,synthetic_nonlinear,202.43,88.36,131.08,22.14,36.02,7807.4896,192.18571428571428,126.92999999999999,185.60999999999999,10.244285714285724,16.82000000000002,197.23,10,0,0,1,0
Talcher,2021-10-10,197.23,88.06,126.76,29.2,24.16,16.07,1.4,synthetic_nonlinear,184.35,84.64,120.7,19.63,37.12,7163.9296,189.14857142857142,130.18766666666667,190.04666666666665,-4.798571428571421,-5.696666666666658,203.91,10,0,0,1,0
Talcher,2021-10-11,203.91,88.56,150.38,33.21,21.5,19.0,1.42,synthetic_nonlinear,197.23,88.06,126.76,24.16,29.2,7754.5636,189.3714285714286,133.845,194.67,7.858571428571395,2.5600000000000023,204.9,10,0,0,1,0
Talcher,2021-10-12,204.9,93.73,148.83,38.79,20.14,19.47,1.42,synthetic_nonlinear,203.91,88.56,150.38,21.5,33.21,7842.873600000001,190.4742857142857,137.23799999999997,195.1633333333333,13.435714285714283,8.746666666666698,199.24,10,0,0,1,0
Talcher,2021-10-13,199.24,85.11,129.65,29.23,23.73,18.81,1.39,synthetic_nonlinear,204.9,93.73,148.83,20.14,38.79,8785.3129,192.46,140.95266666666666,202.01333333333332,12.439999999999998,2.8866666666666845,218.94,10,0,0,1,0
Talcher,2021-10-14,218.94,100.45,145.62,33.91,24.72,19.3,1.54,synthetic_nonlinear,199.24,85.11,129.65,23.73,29.23,7243.7121,196.48857142857145,144.67666666666668,202.6833333333333,2.751428571428562,-3.4433333333332996,222.96,10,0,0,1,0
Talcher,2021-10-15,222.96,104.39,149.77,38.89,25.7,21.62,1.55,synthetic_nonlinear,218.94,100.45,145.62,24.72,33.91,10090.202500000001,201.57142857142858,149.308,207.6933333333333,17.368571428571414,11.246666666666698,196.48,10,0,0,1,0
Talcher,2021-10-16,196.48,90.21,130.28,34.95,23.49,17.87,1.37,synthetic_nonlinear,222.96,104.39,149.77,25.7,38.89,10897.2721,204.50428571428574,154.02933333333334,213.71333333333334,18.455714285714265,9.24666666666667,195.77,10,0,0,1,0
Talcher,2021-10-17,195.77,90.52,132.56,29.04,22.68,18.48,1.37,synthetic_nonlinear,196.48,90.21,130.28,23.49,34.95,8137.844099999998,206.23714285714283,157.2853333333333,212.79333333333332,-9.757142857142838,-16.313333333333333,186.38,10,0,0,1,0
Talcher,2021-10-18,186.38,78.94,127.77,28.09,21.05,16.85,1.32,synthetic_nonlinear,195.77,90.52,132.56,22.68,29.04,8193.8704,206.0285714285714,160.251,205.06999999999996,-10.2585714285714,-9.299999999999955,186.43,10,0,0,1,0
Talcher,2021-10-19,186.43,75.43,122.5,34.39,20.89,17.4,1.3,synthetic_nonlinear,186.38,78.94,127.77,21.05,28.09,6231.5235999999995,203.52428571428572,162.86700000000002,192.87666666666664,-17.14428571428573,-6.496666666666641,176.09,10,0,0,1,0
Talcher,2021-10-20,176.09,81.13,113.74,26.09,22.31,15.99,1.23,synthetic_nonlinear,186.43,75.43,122.5,20.89,34.39,5689.684900000001,200.8857142857143,166.20666666666668,189.52666666666664,-14.455714285714294,-3.0966666666666356,197.75,10,0,0,1,0
Talcher,2021-10-21,197.75,90.47,133.43,35.35,23.27,18.34,1.36,synthetic_nonlinear,176.09,81.13,113.74,22.31,26.09,6582.076899999999,197.57857142857142,165.9073333333333,182.96666666666667,-21.48857142857142,-6.876666666666665,224.58,10,0,0,1,0
Talcher,2021-10-22,224.58,105.21,153.17,36.56,23.88,21.45,1.59,synthetic_nonlinear,197.75,90.47,133.43,23.27,35.35,8184.8209,194.55142857142854,167.56933333333333,186.75666666666666,3.198571428571455,10.99333333333334,225.92,10,0,0,1,0
Talcher,2021-10-23,225.92,108.29,153.26,36.06,23.01,21.7,1.58,synthetic_nonlinear,224.58,105.21,153.17,23.88,36.56,11069.1441,194.78285714285715,170.22233333333332,199.47333333333333,29.79714285714286,25.106666666666683,222.29,10,0,0,1,0
Talcher,2021-10-24,222.29,104.28,152.95,39.15,23.45,21.24,1.55,synthetic_nonlinear,225.92,108.29,153.26,23.01,36.06,11726.724100000001,198.98857142857145,174.186,216.0833333333333,26.93142857142854,9.836666666666702,202.0,10,0,0,1,0
Talcher,2021-10-25,202.0,88.67,133.93,34.39,23.18,18.26,1.44,synthetic_nonlinear,222.29,104.28,152.95,23.45,39.15,10874.3184,202.77714285714288,178.929,224.26333333333332,19.512857142857115,-1.9733333333333292,202.23,10,0,0,1,0
Talcher,2021-10-26,202.23,89.14,139.48,35.75,20.64,18.86,1.4,synthetic_nonlinear,202.0,88.67,133.93,23.18,34.39,7862.3689,205.00857142857143,182.86299999999997,216.73666666666665,-3.008571428571429,-14.73666666666665,219.64,10,0,0,1,0
Talcher,2021-10-27,219.64,102.55,137.26,33.86,24.89,17.22,1.55,synthetic_nonlinear,202.23,89.14,139.48,20.64,35.75,7945.9396,207.26571428571427,186.51833333333335,208.84,-5.035714285714278,-6.610000000000014,230.54,10,0,0,1,0
Talcher,2021-10-28,230.54,108.24,159.05,39.6,23.44,21.52,1.63,synthetic_nonlinear,219.64,102.55,137.26,24.89,33.86,10516.502499999999,213.48714285714286,191.17299999999997,207.95666666666662,6.15285714285713,11.683333333333366,215.79,10,0,0,1,0
Talcher,2021-10-29,215.79,101.58,153.48,38.96,25.07,17.77,1.52,synthetic_nonlinear,230.54,108.24,159.05,23.44,39.6,11715.897599999998,218.17142857142858,195.6243333333333,217.46999999999994,12.368571428571414,13.07000000000005,226.98,10,0,0,1,0
Talcher,2021-10-30,226.98,108.61,162.41,35.02,25.69,20.93,1.6,synthetic_nonlinear,215.79,101.58,153.48,25.07,38.96,10318.4964,216.91571428571427,198.6906666666667,221.98999999999998,-1.125714285714281,-6.199999999999989,208.64,10,0,0,1,0
Talcher,2021-10-31,208.64,99.67,146.11,35.1,21.77,18.98,1.46,synthetic_nonlinear,226.98,108.61,162.41,25.69,35.02,11796.1321,217.06714285714287,201.88033333333334,224.43666666666664,9.91285714285712,2.5433333333333508,377.5,10,0,0,1,0
Talcher,2021-11-01,377.5,238.23,263.03,67.51,40.47,34.04,2.66,synthetic_nonlinear,208.64,99.67,146.11,21.77,35.1,9934.108900000001,215.11714285714285,203.14466666666667,217.13666666666663,-6.477142857142866,-8.496666666666641,400.0,11,1,0,1,1
Talcher,2021-11-02,400.0,261.64,273.04,66.06,45.03,35.56,2.81,synthetic_nonlinear,377.5,238.23,263.03,40.47,67.51,56753.5329,240.1885714285714,208.87433333333334,271.03999999999996,137.3114285714286,106.46000000000004,400.0,11,1,0,1,1
Talcher,2021-11-03,400.0,259.81,281.35,68.36,43.26,35.58,2.8,synthetic_nonlinear,400.0,261.64,273.04,45.03,66.06,68455.48959999999,268.44142857142856,215.68533333333335,328.7133333333333,131.55857142857144,71.28666666666669,400.0,11,1,0,1,1
Talcher,2021-11-04,400.0,263.81,280.02,69.95,46.07,36.03,2.82,synthetic_nonlinear,400.0,259.81,281.35,43.26,68.36,67501.2361,294.20714285714286,222.47899999999998,392.5,105.79285714285714,7.5,400.0,11,1,0,1,1
Talcher,2021-11-05,400.0,261.68,281.51,67.52,44.73,36.7,2.78,synthetic_nonlinear,400.0,263.81,280.02,46.07,69.95,69595.7161,318.4157142857143,229.44566666666665,400.0,81.58428571428573,0.0,400.0,11,1,0,1,1
Talcher,2021-11-06,400.0,263.85,279.76,66.39,42.35,35.39,2.81,synthetic_nonlinear,400.0,261.68,281.51,44.73,67.52,68476.42240000001,344.7314285714286,237.07766666666666,400.0,55.26857142857142,0.0,400.0,11,1,0,1,1
Talcher,2021-11-07,400.0,265.0,269.31,66.16,42.36,35.76,2.81,synthetic_nonlinear,400.0,263.85,279.76,42.35,66.39,69616.82250000001,369.4485714285714,244.299,400.0,30.551428571428573,0.0,400.0,11,1,0,1,1
Talcher,2021-11-08,400.0,274.06,267.71,68.24,45.3,36.04,2.79,synthetic_nonlinear,400.0,265.0,269.31,42.36,66.16,70225.0,396.7857142857143,250.88466666666667,400.0,3.2142857142857224,0.0,354.05,11,1,0,1,1
Talcher,2021-11-09,354.05,216.88,239.43,57.43,37.45,31.81,2.5,synthetic_nonlinear,400.0,274.06,267.71,45.3,68.24,75108.8836,400.0,258.07300000000004,400.0,0.0,0.0,323.51,11,1,0,1,1
Talcher,2021-11-10,323.51,195.51,217.69,58.05,35.07,28.38,2.26,synthetic_nonlinear,354.05,216.88,239.43,37.45,57.43,47036.9344,393.4357142857143,263.3003333333333,384.68333333333334,-39.3857142857143,-30.633333333333326,362.93,11,1,0,1,1
Talcher,2021-11-11,362.93,225.31,243.68,60.29,38.24,32.28,2.53,synthetic_nonlinear,323.51,195.51,217.69,35.07,58.05,38224.160099999994,382.50857142857143,267.287,359.18666666666667,-58.99857142857144,-35.67666666666668,315.34,11,1,0,1,1
Talcher,2021-11-12,315.34,175.67,205.93,52.54,33.68,28.42,2.2,synthetic_nonlinear,362.93,225.31,243.68,38.24,60.29,50764.5961,377.21285714285716,272.55466666666666,346.83,-14.282857142857154,16.100000000000023,288.34,11,1,0,1,1
Talcher,2021-11-13,288.34,159.32,202.82,51.78,30.95,27.3,2.02,synthetic_nonlinear,315.34,175.67,205.93,33.68,52.54,30859.948899999996,365.11857142857144,276.42466666666667,333.9266666666667,-49.77857142857147,-18.5866666666667,313.77,11,1,0,1,1
Talcher,2021-11-14,313.77,177.72,215.25,53.34,34.06,29.65,2.19,synthetic_nonlinear,288.34,159.32,202.82,30.95,51.78,25382.862399999998,349.1671428571429,278.738,322.2033333333333,-60.82714285714292,-33.863333333333344,373.12,11,1,0,1,1
Talcher,2021-11-15,373.12,229.91,248.5,68.2,38.9,33.86,2.62,synthetic_nonlinear,313.77,177.72,215.25,34.06,53.34,31584.3984,336.84857142857146,281.76500000000004,305.8166666666666,-23.07857142857148,7.953333333333376,398.52,11,1,0,1,1
Talcher,2021-11-16,398.52,263.31,278.01,69.78,45.84,35.89,2.79,synthetic_nonlinear,373.12,229.91,248.5,38.9,68.2,52858.6081,333.00857142857143,287.653,325.07666666666665,40.111428571428576,48.04333333333335,400.0,11,1,0,1,1
Talcher,2021-11-17,400.0,255.9,271.26,69.74,42.24,34.97,2.82,synthetic_nonlinear,398.52,263.31,278.01,45.84,69.78,69332.15610000001,339.3614285714285,294.41133333333335,361.8033333333333,59.15857142857146,36.7166666666667,338.38,11,1,0,1,1
Talcher,2021-11-18,338.38,200.09,236.22,56.49,36.73,31.85,2.36,synthetic_nonlinear,400.0,255.9,271.26,42.24,69.74,65484.810000000005,350.2885714285714,301.53200000000004,390.5466666666666,49.7114285714286,9.453333333333376,392.4,11,1,0,1,1
Talcher,2021-11-19,392.4,252.93,269.91,68.16,43.44,35.19,2.75,synthetic_nonlinear,338.38,200.09,236.22,36.73,56.49,40036.0081,346.78142857142853,306.597,378.96666666666664,-8.40142857142854,-40.586666666666645,382.92,11,1,0,1,1
Talcher,2021-11-20,382.92,240.38,256.31,64.32,41.69,36.38,2.67,synthetic_nonlinear,392.4,252.93,269.91,43.44,68.16,63973.5849,357.79,313.8073333333333,376.9266666666667,34.60999999999996,15.4733333333333,400.0,11,1,0,1,1
Talcher,2021-11-21,400.0,267.07,270.98,68.9,41.96,36.47,2.8,synthetic_nonlinear,382.92,240.38,256.31,41.69,64.32,57782.5444,371.3014285714285,319.9796666666667,371.2333333333333,11.6185714285715,11.686666666666724,400.0,11,1,0,1,1
Talcher,2021-11-22,400.0,266.82,269.24,67.0,45.03,37.78,2.81,synthetic_nonlinear,400.0,267.07,270.98,41.96,68.9,71326.38489999999,383.62,325.827,391.7733333333333,16.379999999999995,8.226666666666688,400.0,11,1,0,1,1
Talcher,2021-11-23,400.0,258.83,271.2,70.18,44.05,35.35,2.79,synthetic_nonlinear,400.0,266.82,269.24,45.03,67.0,71192.9124,387.46000000000004,331.62966666666665,394.3066666666667,12.539999999999964,5.693333333333328,400.0,11,1,0,1,1
Talcher,2021-11-24,400.0,259.96,267.83,68.57,43.43,36.09,2.81,synthetic_nonlinear,400.0,258.83,271.2,44.05,70.18,66992.96889999999,387.6714285714285,337.5533333333333,400.0,12.328571428571479,0.0,400.0,11,1,0,1,1
Talcher,2021-11-25,400.0,262.88,281.99,65.26,44.77,37.17,2.79,synthetic_nonlinear,400.0,259.96,267.83,43.43,68.57,67579.20159999999,387.6714285714285,344.1533333333333,400.0,12.328571428571479,0.0,396.97,11,1,0,1,1
Talcher,2021-11-26,396.97,260.94,274.58,66.78,44.87,37.18,2.78,synthetic_nonlinear,400.0,262.88,281.99,44.77,65.26,69105.8944,396.47428571428566,350.74566666666664,400.0,3.5257142857143435,0.0,400.0,11,1,0,1,1
Talcher,2021-11-27,400.0,266.28,276.14,68.47,45.18,35.43,2.81,synthetic_nonlinear,396.97,260.94,274.58,44.87,66.78,68089.6836,397.1271428571428,356.6566666666667,398.98999999999995,-0.1571428571427873,-2.019999999999925,394.74,11,1,0,1,1
Talcher,2021-11-28,394.74,263.5,262.07,68.51,42.6,34.37,2.76,synthetic_nonlinear,400.0,266.28,276.14,45.18,68.47,70905.03839999999,399.56714285714287,362.30533333333335,398.98999999999995,0.43285714285713084,1.0100000000000477,389.04,11,1,0,1,1
